state,city,hospital_name,alt_name1,alt_name2,alt_name3,alt_name4,alt_name5,hospital_type,url,current_status,building_style,architecture_style,final_year_opened,final_year_closed,final_hospital_age,final_number_of_beds,final_number_of_patients,incomplete_page_flag,kirkbride_flag,hand_check_flag
Ohio,,Creating Lucas County Tuberculosis Hospital,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Lucas_County_Tuberculosis_Hospital&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Louisville,Molly Stark Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Molly_Stark_Sanitarium,Closed,Single Building,Spanish Revival,1929.0,1995.0,66.0,150.0,,0,0,0
Ohio,,Creating Mount Logan Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Mount_Logan_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Mount Vernon,Ohio State Sanatorium,Mount Vernon State Hospital,Mount Vernon Developmental Center,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Ohio_State_Sanatorium,Active,Cottage Plan,,1909.0,,,,13000.0,0,0,0
Ohio,,Creating Rocky Glen Sanatorium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Rocky_Glen_Sanatorium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Lakemore,Springfield Lake Sanatorium,Summit County Tuberculosis Hospital,Edwin Shaw Sanatorium,Edwin Shaw Hospital,Edwin Shaw Rehabilitation Hospital,,Sanitariums,https://www.asylumprojects.org/index.php?title=Springfield_Lake_Sanatorium,Closed,Cottage Plan,,1915.0,2009.0,94.0,,,0,0,0
Ohio,,Creating Stillwater Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Stillwater_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Sunny Acres Sanitarium,,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=Sunny_Acres_Sanitarium&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Toledo,William Roche Tuberculosis Sanatorium,William Roche Memorial Hospital,,,,,Sanitariums,https://www.asylumprojects.org/index.php?title=William_Roche_Tuberculosis_Sanatorium,Closed,Single Building,,1937.0,1968.0,31.0,,,0,0,0
Ohio,West Union,Adams County Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Adams_County_Farm,,Single Building,,,,,,,0,0,1
Ohio,Bath Township,"Allen County Infirmary, Ohio",,,,,,County Institutions,"https://www.asylumprojects.org/index.php?title=Allen_County_Infirmary,_Ohio",,Single Building,,1858.0,,,,,0,0,0
Ohio,Ashland,Ashland County Infirmary,Heartland Home,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Ashland_County_Infirmary,,Single Building,,1850.0,2009.0,159.0,,,0,0,0
Ohio,Kingsville,Ashtabula County Poorhouse,Ashtabula County Infirmary,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Ashtabula_County_Poorhouse,Demolished,Single Building,,1858.0,1978.0,120.0,55.0,102.0,0,0,0
Ohio,Millfield,Athens County Infirmary,Athens County Farm,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Athens_County_Infirmary,Preserved,Single Building,Colonial,1905.0,1997.0,92.0,100.0,,0,0,0
Ohio,Wapakoneta,Auglaize County Infirmary,Auglaize Acres (Current),,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Auglaize_County_Infirmary,Active,Single Building,,1858.0,,,142.0,38.0,0,0,0
Ohio,St. Clairsville,Belmont County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Belmont_County_Infirmary,Demolished,Single Building,,1830.0,,,,,0,0,0
Ohio,,Creating Brown County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Brown_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Hamilton,Butler County Infirmary,Butler County Care Facility,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Butler_County_Infirmary,Demolished,Single Building,,1884.0,,,109.0,68.0,0,0,0
Ohio,Carrollton,Carroll County Poor Farm,Carroll County Hospital,Carroll Golden Age Retreat (Current),,,,County Institutions,https://www.asylumprojects.org/index.php?title=Carroll_County_Poor_Farm,Active,Single Building,,1867.0,,,,,0,0,0
Ohio,,Creating Champaign County Poorhouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Champaign_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Clark County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Clark_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Batavia,Clermont County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Clermont_County_Infirmary,Demolished,Single Building,,1885.0,1965.0,80.0,,,0,0,0
Ohio,,Creating Clinton County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Clinton_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Carrollton,Columbiana County Poorhouse,Columbiana County Infirmary,Columbiana County Home,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Columbiana_County_Poorhouse,Demolished,Single Building,,1829.0,1976.0,147.0,30.0,176.0,0,0,0
Ohio,Warrensville,Cooley Farms,Warrensville House of Correction,Highland View Hospital,Cuyahoga Chronic Hospital,Cleveland Workhouse,Sunny Acres Sanitarium,County Institutions,https://www.asylumprojects.org/index.php?title=Cooley_Farms,Demolished,Cottage Plan,Spanish Colonial Revival,1912.0,1978.0,66.0,,,0,0,0
Ohio,,Creating Coshocton County Poorhouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Coshocton_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Bucyrus,Crawford County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Crawford_County_Infirmary,Demolished,Single Building,,1864.0,,,,,0,0,0
Ohio,Warrensville,Cooley Farms,Warrensville House of Correction,Highland View Hospital,Cuyahoga Chronic Hospital,Cleveland Workhouse,Sunny Acres Sanitarium,County Institutions,https://www.asylumprojects.org/index.php?title=Cuyahoga_County_Poorhouse,Demolished,Cottage Plan,Spanish Colonial Revival,1912.0,1978.0,66.0,,,0,0,0
Ohio,Greenville,Darke County Infirmary,Darke County Home,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Darke_County_Infirmary,Demolished (Original),Single Building,,1856.0,,,,75.0,0,0,0
Ohio,,Creating Defiance County Poorhouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Defiance_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Delaware County Poorhouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Delaware_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Sandusky,Erie County Infirmary,Erie County Poor House,Erie County Home,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Erie_County_Infirmary,Preserved,Single Building,Second Empire,1886.0,1976.0,90.0,,,0,0,0
Ohio,Lancaster,Fairfield County Infirmary,Fairfield County Infirmary,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Fairfield_County_Infirmary,Preserved,Single Building,,1828.0,1985.0,157.0,,16.0,0,0,0
Ohio,Union,Fayette County Poorhouse,Fayette County Home,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Fayette_County_Poorhouse,Demolished,Single Building,,1869.0,1933.0,64.0,,,0,0,0
Ohio,Columbus,Franklin County Infirmary,Alum Crest Nursing Home,Regency Manor Rehabilitation and Subacute Center (Current),,,,County Institutions,https://www.asylumprojects.org/index.php?title=Franklin_County_Infirmary,Demolished,Single Building,,1883.0,1968.0,85.0,350.0,,0,0,0
Ohio,Ottokee,Fulton County Poorhouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Fulton_County_Poorhouse,Demolished,Single Building,,,,,,,0,0,1
Ohio,Gallipolis,Gallia County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Gallia_County_Infirmary,Demolished,Single Building,,1884.0,1973.0,89.0,,,0,0,0
Ohio,Chardon,Geauga County Infirmary,Geauga County Home,Pleasant Hill Home,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Geauga_County_Infirmary,Closed,Single Building,,1875.0,2018.0,143.0,36.0,,0,0,0
Ohio,Xenia,Greene County Infirmary,Greene County Home,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Greene_County_Infirmary,Demolished,Single Building,,1829.0,1977.0,148.0,,,0,0,0
Ohio,Lore City,Guernsey County Poorhouse,Guernsey County Infirmary,Guernsey County Home,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Guernsey_County_Poorhouse,Active,Single Building,,1841.0,1912.0,71.0,,,0,0,0
Ohio,Cincinnati,Hamilton County Infirmary,Daniel Drake Memorial Hospital,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Hamilton_County_Infirmary,Demolished,Single Building,,1853.0,,,,,0,0,0
Ohio,,Creating Hancock County Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Hancock_County_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Kenton,Hardin County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Hardin_County_Infirmary,Demolished,Single Building,,1871.0,1957.0,86.0,,,0,0,0
Ohio,Cadiz,Harrison County Infirmary,Harrison County Home,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Harrison_County_Infirmary,Preserved,Single Building,,1905.0,,,,,0,0,0
Ohio,Napoleon,Henry County Poorhouse,Henry County Infirmary,Country View Haven,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Henry_County_Poorhouse,Demolished,Single Building,,1934.0,2017.0,83.0,,,0,0,0
Ohio,,Creating Highland County Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Highland_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Hocking County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Hocking_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Millersburg,Holmes County Infirmary,Holmes County Home,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Holmes_County_Infirmary,,Single Building,,1867.0,1999.0,132.0,,,0,0,0
Ohio,,Creating Huron County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Huron_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Jackson,Jackson County Poor Farm,Jackson County Infirmary,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Jackson_County_Poor_Farm,Demolished,Single Building,,1839.0,1963.0,124.0,,90.0,0,0,0
Ohio,Jackson,Jackson County Poor Farm,Jackson County Infirmary,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Jackson_County_Poor_Farm,Demolished,Single Building,,1839.0,1963.0,124.0,,90.0,0,0,0
Ohio,Steubenville,Jefferson County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Jefferson_County_Infirmary,Demolished,,,1824.0,,,,,0,0,0
Ohio,Mt. Vernon,Knox County Poor Farm,Knox County Infirmary,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Knox_County_Poor_Farm,Demolished,,,1875.0,1953.0,78.0,,,0,0,0
Ohio,Painesville,Lake County Poorhouse,Lake County Infirmary,Lake County Home,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Lake_County_Poorhouse,Preserved,Single Building,,1876.0,2004.0,128.0,,,0,0,0
Ohio,Coal Grove,Lawrence County Poorhouse,Lawrence County Infirmary,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Lawrence_County_Poorhouse,Demolished,Single Building,,1857.0,,,10.0,22.0,0,0,0
Ohio,Newark,Licking County Infirmary,Licking County Poorhouse,Licking County Home,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Licking_County_Infirmary,Demolished,Single Building,,1850.0,1969.0,119.0,,100.0,0,0,0
Ohio,,Creating Logan County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Logan_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Elyria,Lorain County Infirmary,Lorain County Home,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Lorain_County_Infirmary,,Single Building,,1868.0,1967.0,99.0,,,0,0,0
Ohio,Toledo,Lucas County Infirmary and Hospital,Lucas County Poor Farm,Lucas County Infirmary,Northwestern Hospital for the Insane,,,County Institutions,https://www.asylumprojects.org/index.php?title=Lucas_County_Infirmary_and_Hospital,Demolished,Single Building,,1838.0,1888.0,50.0,100.0,,0,0,0
Ohio,London,Madison County Poor Farm,Madison County Infirmary,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Madison_County_Poor_Farm,Demolished,Single Building,,1866.0,1956.0,90.0,,,0,0,0
Ohio,London,Madison County Poor Farm,Madison County Infirmary,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Madison_County_Poor_Farm,Demolished,Single Building,,1866.0,1956.0,90.0,,,0,0,0
Ohio,Canfield,Mahoning County Infirmary,Mahoning County Poorhouse,Mahoning County Home,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Mahoning_County_Infirmary,Demolished,Single Building,,1855.0,1962.0,107.0,,240.0,0,0,0
Ohio,,Creating Marion County Poorhouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Marion_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Marion County Poorhouse,,,,,,County Asylums,https://www.asylumprojects.org/index.php?title=Marion_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Medina,Medina County Home,Medina County Infirmary,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Medina_County_Home,Active,Single Building,,1861.0,,,,,0,0,0
Ohio,,Creating Meigs County Poorhouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Meigs_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Dublin Township,Mercer County Poorhouse,Mercer County Infirmary,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Mercer_County_Poorhouse,,Single Building,,1863.0,,,,50.0,0,0,0
Ohio,Troy,Miami County Infirmary,Miami County Home,Miami County Poor Farm,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Miami_County_Infirmary,,Single Building,,1840.0,,,,19.0,0,0,0
Ohio,Woodsfield,Monroe County Infirmary,Monroe County Care Center (Current),,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Monroe_County_Infirmary,Active,Single Building,,1889.0,,,60.0,45.0,0,0,0
Ohio,,Creating Montgomery County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Montgomery_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,McConnelsville,Morgan County Poorhouse,Morgan County Infirmary,Morgan County Home for the Insane,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Morgan_County_Poorhouse,,Single Building,,1852.0,,,,,0,0,0
Ohio,,Creating Morrow County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Morrow_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Zanesville,Muskingum County Infirmary,Muskingum County Poorhouse,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Muskingum_County_Infirmary,Demolished,Single Building,,1839.0,2008.0,169.0,,,0,0,0
Ohio,,Creating Noble County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Noble_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Oak Harbor,Ottawa County Infirmary,Riverview Nursing Home,Ottawa County Riverview HealthCare,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Ottawa_County_Infirmary,Active,Single Building,,1871.0,,,,,0,0,0
Ohio,,Creating Paulding County Poor Farm,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Paulding_County_Poor_Farm&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,New Lexington,Perry County Infirmary,Fairview Assisted Living,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Perry_County_Infirmary,Active,Single Building,,1902.0,,,,,0,0,0
Ohio,Stoutsville,Pickaway County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Pickaway_County_Infirmary,,Single Building,,1873.0,,,,198.0,0,0,0
Ohio,,Creating Pike County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Pike_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Shalersville Township,Portage County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Portage_County_Infirmary,Demolished,Single Building,,1840.0,,,,,0,0,0
Ohio,Portsmouth,Portsmouth Receiving Hospital,SOMC Hospice Center,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Portsmouth_Receiving_Hospital,Active,Single Building,,1962.0,,,,,0,0,0
Ohio,,Creating Preble County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Preble_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Putnam County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Putnam_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Mansfield,Richland County Infirmary,Richland County Home,Dayspring Assisted living Care Facility (Current),,,,County Institutions,https://www.asylumprojects.org/index.php?title=Richland_County_Infirmary,Active,Single Building,,1845.0,,,58.0,,0,0,0
Ohio,Cincinnati,Rollman Receiving Hospital,Rollman Receiving Hospital and State Institute of Psychiatry,Talbert House (Current),,,,County Institutions,https://www.asylumprojects.org/index.php?title=Rollman_Receiving_Hospital,,Single Building,,1962.0,,,,,0,0,0
Ohio,Chillicothe,Ross County Home,Ross County Infirmary,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Ross_County_Home,Demolished,Single Building,,1875.0,1957.0,82.0,,75.0,0,0,0
Ohio,,Creating Sandusky County Poorhouse,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Sandusky_County_Poorhouse&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,,Creating Scioto County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Scioto_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
Ohio,Tiffin,Seneca County Infirmary,Seneca County Home,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Seneca_County_Infirmary,Preserved,Single Building,,1856.0,,,,,0,0,0
Ohio,Sidney,Shelby County Infirmary,Fair Haven (Current),,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Shelby_County_Infirmary,Active,Single Building,,1869.0,1970.0,101.0,90.0,38.0,0,0,0
Ohio,,Creating Stark County Infirmary,,,,,,County Institutions,https://www.asylumprojects.org/index.php?title=Stark_County_Infirmary&action=edit&redlink=1,,,,,,,,,1,0,1
